"Geographic Area Name (NAME)","2017 NAICS code (NAICS2017)","Meaning of NAICS code (NAICS2017_LABEL)","Meaning of Legal form of organization code (LFO_LABEL)","Meaning of Employment size of establishments code (EMPSZES_LABEL)","Year (YEAR)","Number of establishments (ESTAB)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)"
"New Hampshire","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","39","5,624","345","84"
"New Hampshire","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","40","5,789","1,375","286"
"New Hampshire","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","49","13,417","3,291","692"
"New Hampshire","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","86","60,381","13,983","2,917"
"New Hampshire","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","41","47,915","11,808","2,628"
"New Hampshire","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2018","6","13,047","3,229","696"
"New Hampshire","722511","Full-service restaurants","S-corporations ","All establishments","2018","402","253,509","56,571","10,703"
"New Hampshire","722511","Full-service restaurants","S-corporations ","Establishments with less than 5 employees","2018","55","8,432","441","89"
"New Hampshire","722511","Full-service restaurants","S-corporations ","Establishments with 5 to 9 employees","2018","46","8,308","1,662","308"
"New Hampshire","722511","Full-service restaurants","S-corporations ","Establishments with 10 to 19 employees","2018","90","27,459","6,223","1,256"
"New Hampshire","722511","Full-service restaurants","S-corporations ","Establishments with 20 to 49 employees","2018","151","106,544","24,843","4,610"
"New Hampshire","722511","Full-service restaurants","S-corporations ","Establishments with 50 to 99 employees","2018","55","83,912","19,146","3,618"
"New Hampshire","722511","Full-service restaurants","S-corporations ","Establishments with 100 to 249 employees","2018","4","13,465","3,024","577"
"New Hampshire","722511","Full-service restaurants","Individual proprietorships","All establishments","2018","282","57,954","13,390","3,165"
"New Hampshire","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2018","95","5,964","594","159"
"New Hampshire","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2018","77","8,651","2,116","544"
"New Hampshire","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","67","14,953","3,698","936"
"New Hampshire","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2018","36","18,803","4,618","1,017"
"New Hampshire","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2018","6","7,629","1,856","396"
"New Hampshire","722511","Full-service restaurants","Partnerships","All establishments","2018","414","165,582","37,488","7,416"
"New Hampshire","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","109","9,154","458","113"
"New Hampshire","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2018","64","7,414","1,790","454"
"New Hampshire","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","96","25,582","6,339","1,364"
"New Hampshire","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2018","111","69,127","15,817","3,230"
"New Hampshire","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","33","52,464","12,636","2,159"
"New Jersey","722511","Full-service restaurants","All establishments","All establishments","2018","7,915","2,762,795","621,883","128,757"
"New Jersey","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","3,212","206,626","24,699","5,535"
"New Jersey","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","1,425","191,643","43,374","9,460"
"New Jersey","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","1,223","341,579","77,884","17,002"
"New Jersey","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","1,324","843,542","195,654","41,066"
"New Jersey","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","621","861,703","206,436","41,437"
"New Jersey","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","110","317,702","73,836","14,257"
"New Jersey","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","1,749","687,381","162,795","33,267"
"New Jersey","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","735","40,573","7,086","1,510"
"New Jersey","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","352","46,852","11,408","2,331"
"New Jersey","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","220","63,619","14,833","2,968"
"New Jersey","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","205","131,356","31,868","6,730"
"New Jersey","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","180","241,906","58,112","12,030"
"New Jersey","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2018","57","163,075","39,488","7,698"
"New Jersey","722511","Full-service restaurants","S-corporations ","All establishments","2018","2,537","986,319","216,908","42,884"
"New Jersey","722511","Full-service restaurants","S-corporations ","Establishments with less than 5 employees","2018","749","63,764","6,776","1,322"
"New Jersey","722511","Full-service restaurants","S-corporations ","Establishments with 5 to 9 employees","2018","502","76,573","16,577","3,355"
"New Jersey","722511","Full-service restaurants","S-corporations ","Establishments with 10 to 19 employees","2018","508","155,357","34,848","7,132"
"New Jersey","722511","Full-service restaurants","S-corporations ","Establishments with 20 to 49 employees","2018","597","391,666","89,924","17,848"
"New Jersey","722511","Full-service restaurants","S-corporations ","Establishments with 50 to 99 employees","2018","159","229,557","53,529","10,324"
"New Jersey","722511","Full-service restaurants","S-corporations ","Establishments with 100 to 249 employees","2018","22","69,402","15,254","2,903"
"New Jersey","722511","Full-service restaurants","Individual proprietorships","All establishments","2018","1,091","150,366","32,879","8,400"
"New Jersey","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2018","713","29,334","4,216","1,100"
"New Jersey","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2018","169","17,076","4,017","1,125"
"New Jersey","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","101","22,134","5,080","1,334"
"New Jersey","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2018","75","32,126","7,354","2,083"
"New Jersey","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2018","29","40,463","9,965","2,296"
"New Jersey","722511","Full-service restaurants","Individual proprietorships","Establishments with 100 to 249 employees","2018","4","9,233","2,247","462"
"New Jersey","722511","Full-service restaurants","Partnerships","All establishments","2018","2,527","931,629","207,778","43,865"
"New Jersey","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","1,011","72,648","6,619","1,602"
