"Geographic Area Name (NAME)","2017 NAICS code (NAICS2017)","Meaning of NAICS Code (NAICS2017_LABEL)","Meaning of Legal form of organization code (LFO_LABEL)","Meaning of Employment size of establishments code (EMPSZES_LABEL)","Year (YEAR)","Number of establishments (ESTAB)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)"
"North Dakota","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2022","91","10,476","2,423","602"
"North Dakota","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2022","117","34,653","7,910","1,625"
"North Dakota","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2022","165","110,086","25,737","5,051"
"North Dakota","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2022","55","83,608","19,799","3,631"
"North Dakota","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2022","6","18,568","4,463","816"
"North Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2022","67","50,345","12,212","2,171"
"North Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2022","14","510","91","28"
"North Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2022","8","1,762","317","53"
"North Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2022","12","3,492","727","169"
"North Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2022","14","10,849","2,721","494"
"North Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2022","17","28,135","7,014","1,145"
"North Dakota","722511","Full-service restaurants","S-corporations","All establishments","2022","275","147,154","33,408","6,208"
"North Dakota","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2022","45","4,448","400","72"
"North Dakota","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2022","34","4,788","1,131","219"
"North Dakota","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2022","63","21,219","4,793","890"
"North Dakota","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2022","107","75,088","17,473","3,255"
"North Dakota","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2022","23","31,915","7,363","1,382"
"North Dakota","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2022","3","9,696","2,248","390"
"North Dakota","722511","Full-service restaurants","Individual proprietorships","All establishments","2022","118","18,078","3,841","1,087"
"North Dakota","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2022","57","2,049","198","73"
"North Dakota","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2022","28","2,055","489","181"
"North Dakota","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2022","13","2,769","649","180"
"North Dakota","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2022","17","6,700","1,534","435"
"North Dakota","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2022","3","4,505","971","218"
"North Dakota","722511","Full-service restaurants","Partnerships","All establishments","2022","124","49,673","11,663","2,474"
"North Dakota","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2022","35","949","128","51"
"North Dakota","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2022","20","1,774","461","140"
"North Dakota","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2022","29","7,173","1,741","386"
"North Dakota","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2022","27","17,449","4,009","867"
"North Dakota","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2022","12","19,053","4,451","886"
"Ohio","722511","Full-service restaurants","All establishments","All establishments","2022","7,699","4,054,347","906,344","183,447"
"Ohio","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2022","1,519","124,237","12,152","2,419"
"Ohio","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2022","1,178","169,465","38,541","8,032"
"Ohio","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2022","1,610","501,348","112,502","22,582"
"Ohio","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2022","2,393","1,601,484","362,480","75,598"
"Ohio","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2022","851","1,198,966","273,403","55,694"
"Ohio","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2022","148","458,847","107,266","19,122"
"Ohio","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2022","1,518","1,168,089","269,686","51,750"
"Ohio","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2022","212","13,873","2,220","394"
"Ohio","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2022","205","31,655","6,843","1,368"
"Ohio","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2022","215","75,827","16,708","3,141"
"Ohio","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2022","501","365,737","84,689","16,689"
"Ohio","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2022","315","476,395","110,604","21,326"
"Ohio","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2022","70","204,602","48,622","8,832"
"Ohio","722511","Full-service restaurants","S-corporations","All establishments","2022","3,067","1,511,919","335,980","67,234"
"Ohio","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2022","483","44,316","4,968","816"
"Ohio","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2022","524","81,747","18,914","3,594"
"Ohio","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2022","814","261,630","59,629","11,354"
"Ohio","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2022","949","618,562","137,481","28,485"
"Ohio","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2022","247","341,338","76,906","16,175"
"Ohio","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2022","50","164,326","38,082","6,810"
"Ohio","722511","Full-service restaurants","Individual proprietorships","All establishments","2022","1,158","354,426","79,115","19,561"
"Ohio","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2022","395","23,372","2,431","621"
