"Geographic Area Name (NAME)","2017 NAICS code (NAICS2017)","Meaning of NAICS Code (NAICS2017_LABEL)","Meaning of Legal form of organization code (LFO_LABEL)","Meaning of Employment size of establishments code (EMPSZES_LABEL)","Year (YEAR)","Number of establishments (ESTAB)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)"
"North Carolina","722511","Full-service restaurants","Partnerships","All establishments","2021","1,645","742,943","138,810","31,693"
"North Carolina","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","441","44,491","2,552","583"
"North Carolina","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","214","35,180","6,537","1,449"
"North Carolina","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","368","115,479","22,753","5,179"
"North Carolina","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2021","494","340,143","66,698","15,564"
"North Carolina","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2021","118","184,861","34,792","7,501"
"North Carolina","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2021","10","22,789","5,478","1,417"
"North Carolina","722511","Full-service restaurants","Non-profit","All establishments","2021","9","1,229","279","65"
"North Carolina","722511","Full-service restaurants","Non-profit","Establishments with less than 5 employees","2021","5","145","20","1"
"North Carolina","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2021","5","2,046","372","106"
"North Dakota","722511","Full-service restaurants","All establishments","All establishments","2021","576","245,907","53,460","11,125"
"North Dakota","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2021","161","9,645","782","193"
"North Dakota","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","90","10,544","2,254","607"
"North Dakota","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","123","35,373","7,731","1,727"
"North Dakota","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","147","96,368","21,498","4,415"
"North Dakota","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","48","70,769","16,293","3,166"
"North Dakota","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2021","7","23,208","4,902","1,017"
"North Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","67","44,032","10,123","1,917"
"North Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","15","885","114","27"
"North Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","14","2,138","385","107"
"North Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","7","2,205","495","107"
"North Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","17","14,738","3,385","629"
"North Dakota","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2021","13","20,983","5,030","895"
"North Dakota","722511","Full-service restaurants","S-corporations","All establishments","2021","256","135,085","28,914","5,852"
"North Dakota","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2021","43","5,167","320","51"
"North Dakota","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2021","30","3,870","951","203"
"North Dakota","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2021","68","22,849","4,996","992"
"North Dakota","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","88","58,754","12,734","2,556"
"North Dakota","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","23","31,161","7,018","1,452"
"North Dakota","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2021","4","13,284","2,895","598"
"North Dakota","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","125","18,059","4,026","1,170"
"North Dakota","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","58","1,697","232","72"
"North Dakota","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","30","3,077","615","195"
"North Dakota","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","20","3,084","721","254"
"North Dakota","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","13","5,041","1,141","361"
"North Dakota","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2021","4","5,160","1,317","288"
"North Dakota","722511","Full-service restaurants","Partnerships","All establishments","2021","126","48,610","10,361","2,170"
"North Dakota","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","44","1,880","107","42"
"North Dakota","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","16","1,459","303","102"
"North Dakota","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","27","7,130","1,492","359"
"North Dakota","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2021","29","17,835","4,238","869"
"North Dakota","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2021","8","13,465","2,928","531"
"Ohio","722511","Full-service restaurants","All establishments","All establishments","2021","7,554","3,570,832","727,032","160,317"
"Ohio","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2021","1,685","146,831","13,025","2,699"
"Ohio","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","1,238","181,026","35,963","8,490"
"Ohio","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","1,631","503,067","103,351","23,041"
"Ohio","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","2,243","1,512,426","313,047","70,324"
"Ohio","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","676","969,393","205,620","43,997"
"Ohio","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2021","79","232,263","51,158","10,477"
"Ohio","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","1,522","1,033,418","220,793","45,921"
"Ohio","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","251","17,141","2,309","477"
"Ohio","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","212","32,233","6,391","1,399"
"Ohio","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","228","77,244","16,306","3,327"
"Ohio","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","505","369,081","80,439","17,007"
